,lat,lng,name,osm_accuracy,population,district,subject,density,ivl_per_100k,ivl_number,ekmo_per_100k,ekmo_number,life_quality_place_rating,ecology,cleanness,public_services,neighbourhood,children_places,sport_and_outdoor,shops_and_malls,public_transport,security,life_costs
392,56.01509300000001,39.946558,Лакинск,0.592337870147841,15707,Центральный,Владимирская область,"47,53","31,4",426,"0,07",1.0,,,,,,,,,,,
393,61.247257,75.189278,Лангепас,0.596522779384239,41675,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,,,,,,,,,,,
394,61.5179265,30.203892699999997,Лахденпохья,0.5951513060250501,7818,Северо-Западный,Карелия,"3,61","32,5",200,"0,16",1.0,,,,,,,,,,,
395,53.012614600000006,39.127593,Лебедянь,0.588975498982342,20991,Центральный,Липецкая область,"47,73","35,1",400,н. д.,,,,,,,,,,,,
396,50.751953,78.53936800000001,Лениногорск,0.37528244556051893,64145,Приволжский,Татарстан,"57,27","28,2",1100,н. д.,,59.0,8.0,87.0,63.0,7.0,111.0,99.0,127.0,242.0,67.0,175.0
397,54.6442,86.1668,Ленинск,0.5754871951361961,95300,Южный,Волгоградская область,"22,14",,,,,,,,,,,,,,,
398,54.665443,86.166115,Ленинск-Кузнецкий,0.6940649062173561,101666,Сибирский,Кемеровская область,"28,22","27,3",726,"0,08",2.0,242.0,245.0,235.0,223.0,205.0,209.0,234.0,222.0,63.0,244.0,148.0
399,60.7145488,114.91721229999999,Ленск,0.6046116733265721,24955,Дальневосточный,Якутия,"0,31",,,,,,,,,,,,,,,
400,58.63644,59.789657999999996,Лесной,0.610381308736396,52464,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
401,45.4747744,133.4182158,Лесозаводск,0.599111338008006,36975,Дальневосточный,Приморский край,"11,53",,,,,,,,,,,,,,,
402,58.223511,92.48597,Лесосибирск,0.601806904893907,61146,Сибирский,Красноярский край,"1,23","24,6",706,"0,03",1.0,,,,,,,,,,,
403,52.4253859,37.6089,Ливны,0.597684185399897,50430,Центральный,Орловская область,"30,25","21,8",160,н. д.,,,,,,,,,,,,
404,52.6041877,39.5936899,Липецк,0.639632675383123,46798,Центральный,Липецкая область,"47,73","35,1",400,н. д.,,139.0,200.0,165.0,194.0,215.0,29.0,84.0,52.0,78.0,146.0,86.0
405,50.982079,39.496941,Лиски,0.598801959950265,55864,Центральный,Воронежская область,"44,54",15,348,н. д.,,,,,,,,,,,,
406,57.1244437,35.4665276,Лихославль,0.5966376152649979,12259,Центральный,Тверская область,"15,27","9,4",118,0,0.0,,,,,,,,,,,
407,56.0104473,37.4670831,Лобня,0.612047640248726,74350,Центральный,Московская область,"169,08",н. д.,"0,01",1,,109.0,110.0,167.0,157.0,209.0,134.0,39.0,77.0,137.0,184.0,14.0
408,60.7339323,33.545773100000005,Лодейное Поле,0.6993445121737478,21053,Северо-Западный,Ленинградская область,"21,62",,,,,,,,,,,,,,,
409,58.732,29.85,Луга,0.55,36409,Северо-Западный,Ленинградская область,"21,62",,,,,,,,,,,,,,,
410,60.630329,47.255404999999996,Луза,0.5914706663017,11262,Приволжский,Кировская область,"10,62","39,6",500,"0,08",1.0,,,,,,,,,,,
411,55.034820999999994,44.492725,Лукоянов,0.591245684671076,14949,Приволжский,Нижегородская область,"43,25",н. д.,"0,03",1,,,,,,,,,,,,
412,54.9655573,39.027718799999995,Луховицы,0.6091013122249019,29849,Центральный,Московская область,"169,08",н. д.,"0,01",1,,,,,,,,,,,,
413,56.027885,45.038315000000004,Лысково,0.5951982998507139,21882,Приволжский,Нижегородская область,"43,25",н. д.,"0,03",1,,,,,,,,,,,,
414,58.09963345,57.7964506389877,Лысьва,0.5939886199299,67712,Приволжский,Пермский край,"16,33",20,520,"0,04",1.0,,,,,,,,,,,
415,51.65978675,35.26115591482711,Льгов,0.5823624689904631,21452,Центральный,Курская область,"37,42","21,9",242,"0,09",1.0,,,,,,,,,,,
416,59.346325,31.244207,Любань,0.602852965296036,4188,Северо-Западный,Ленинградская область,"21,62",,,,,,,,,,,,,,,
417,58.35762,40.691818,Любим,0.5865104044916489,5553,Центральный,Ярославская область,"34,77","31,5",395,н. д.,,,,,,,,,,,,
418,53.8647156,34.4478141,Людиново,0.591942947535096,40550,Центральный,Калужская область,"33,85","4,8",48,"0,1",1.0,,,,,,,,,,,
419,59.56047679999999,150.79886169999997,Магадан,0.6416661167757459,95925,Дальневосточный,Магаданская область,"0,31",,,,,46.0,98.0,63.0,69.0,91.0,84.0,87.0,143.0,52.0,10.0,136.0
420,53.4242184,58.983136,Магнитогорск,0.648875003056926,408401,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,151.0,226.0,113.0,93.0,153.0,103.0,101.0,150.0,82.0,171.0,94.0
421,44.606207899999994,40.104053,Майкоп,0.617581373455144,144055,Южный,Адыгея,"59,65",,,,,11.0,4.0,10.0,13.0,14.0,107.0,91.0,61.0,16.0,18.0,117.0
422,43.62865135,44.0559924880066,Майский,0.583857951092402,26755,Северо-Кавказский,Кабардино-Балкария,"69,27",,,,,,,,,,,,,,,
423,48.61,142.7835,Макаров,0.40955290049906107,6393,Дальневосточный,Сахалинская область,"5,63",,,,,,,,,,,,,,,
424,57.880402000000004,43.80724,Макарьев,0.5854740830952071,7114,Центральный,Костромская область,"10,7","19,1",121,н. д.,,,,,,,,,,,,
425,55.208321,67.252739,Макушино,0.593386853780725,8337,Уральский,Курганская область,"11,91",,,,,,,,,,,,,,,
426,58.844215000000005,32.218636,Малая Вишера,0.681992451472996,12461,Северо-Западный,Новгородская область,"10,97",,,,,,,,,,,,,,,
427,52.399578000000005,36.504021,Малоархангельск,0.5846991706945711,3872,Центральный,Орловская область,"30,25","21,8",160,н. д.,,,,,,,,,,,,
428,55.012181000000005,36.459024600000006,Малоярославец,0.601468380736975,30401,Центральный,Калужская область,"33,85","4,8",48,"0,1",1.0,,,,,,,,,,,
429,55.7090757,51.4089032,Мамадыш,0.594513357150021,14432,Приволжский,Татарстан,"57,27","28,2",1100,н. д.,,,,,,,,,,,,
430,58.333270999999996,44.761790999999995,Мантурово,0.5852812664929771,17479,Центральный,Костромская область,"10,7","19,1",121,н. д.,,,,,,,,,,,,
431,56.206299,87.75125899999999,Мариинск,0.602665979953099,40522,Сибирский,Кемеровская область,"28,22","27,3",726,"0,08",2.0,,,,,,,,,,,
432,42.9830241,47.5048717,Махачкала,0.665574508553076,577990,Северо-Кавказский,Дагестан,"60,91",,,,,237.0,234.0,250.0,248.0,18.0,246.0,168.0,213.0,206.0,106.0,199.0
433,53.0591919,32.8500077,Мглин,0.590082774710875,7916,Центральный,Брянская область,"34,7",н. д.,"0,08",1,,,,,,,,,,,,
434,61.03540400000001,76.108215,Мегион,0.59922145488449,49471,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,,,,,,,,,,,
435,62.915024,34.473339,Медвежьегорск,0.5931444924799251,15536,Северо-Западный,Карелия,"3,61","32,5",200,"0,16",1.0,,,,,,,,,,,
436,51.4049435,57.58031379999999,Медногорск,0.5866454744544809,27253,Приволжский,Оренбургская область,"15,95","27,7",542,"0,05",1.0,,,,,,,,,,,
437,54.9695,35.857,Медынь,0.5920419156806049,8298,Центральный,Калужская область,"33,85","4,8",48,"0,1",1.0,,,,,,,,,,,
438,53.68637629999999,88.0703443,Междуреченск,0.6069653222393571,101995,Сибирский,Кемеровская область,"28,22","27,3",726,"0,08",2.0,18.0,61.0,21.0,23.0,35.0,22.0,55.0,20.0,3.0,34.0,36.0
439,55.33683739999999,41.631406299999995,Меленки,0.590818465513237,15208,Центральный,Владимирская область,"47,53","31,4",426,"0,07",1.0,,,,,,,,,,,
440,52.8989248,55.849003599999996,Мелеуз,0.435,61408,Приволжский,Башкортостан,"28,3","25,5",1031,н. д.,,,,,,,,,,,,
441,55.8878706,52.308443,Менделеевск,0.593892731307879,22075,Приволжский,Татарстан,"57,27","28,2",1100,н. д.,,,,,,,,,,,,
442,55.7255585,53.107181499999996,Мензелинск,0.597049261763261,16474,Приволжский,Татарстан,"57,27","28,2",1100,н. д.,,,,,,,,,,,,
443,54.3207145,35.279633399999994,Мещовск,0.5905151060851701,4101,Центральный,Калужская область,"33,85","4,8",48,"0,1",1.0,,,,,,,,,,,
444,55.065304000000005,60.108337,Миасс,0.620422520469719,151812,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,124.0,79.0,153.0,143.0,126.0,117.0,139.0,31.0,108.0,167.0,180.0
445,62.358238,50.08218,Микунь,0.5864292201997271,10732,Северо-Западный,Коми,"2,02",н. д.,"0,12",1,,,,,,,,,,,,
446,48.9196264,40.391853999999995,Миллерово,0.602977307771377,36493,Южный,Ростовская область,"41,87","15,3",643,"0,05",2.0,,,,,,,,,,,
447,44.2107377,43.134969,Минеральные Воды,0.70105688912741,76715,Северо-Кавказский,Ставропольский край,"42,12",,,,,222.0,142.0,192.0,228.0,218.0,233.0,207.0,215.0,185.0,240.0,216.0
448,53.700325,91.69723499999999,Минусинск,0.612899469290669,71171,Сибирский,Красноярский край,"1,23","24,6",706,"0,03",1.0,215.0,188.0,214.0,184.0,40.0,230.0,223.0,206.0,117.0,177.0,226.0
449,55.070913899999994,57.54850210000001,Миньяр,0.5980216514704629,10195,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,,,,,,,,,,,
450,62.541077,113.97858400000001,Мирный,0.607947149145931,30259,Северо-Западный,Архангельская область,"2,71","38,4",419,"0,18",2.0,,,,,,,,,,,
451,62.541077,113.97858400000001,Мирный,0.607947149145931,30259,Дальневосточный,Якутия,"0,31",,,,,,,,,,,,,,,
452,54.230217,39.027538,Михайлов,0.592974270712376,59153,Центральный,Рязанская область,"28,32","27,1",300,н. д.,,,,,,,,,,,,
453,50.0796329,43.234387700000006,Михайловка,0.5940843595986629,59153,Южный,Волгоградская область,"22,14",,,,,,,,,,,,,,,
454,56.444538,59.124191,Михайловск,0.601510798081644,9215,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,204.0,40.0,180.0,118.0,62.0,248.0,239.0,239.0,223.0,110.0,204.0
455,56.444538,59.124191,Михайловск,0.601510798081644,9215,Северо-Кавказский,Ставропольский край,"42,12",,,,,204.0,40.0,180.0,118.0,62.0,248.0,239.0,239.0,223.0,110.0,204.0
456,52.8946613,40.507172100000005,Мичуринск,0.602478425592182,98758,Центральный,Тамбовская область,"30,13","31,2",314,н. д.,,229.0,88.0,229.0,246.0,247.0,247.0,230.0,212.0,184.0,130.0,241.0
457,53.7335417,119.7648554,Могоча,0.5965457636841041,13228,Сибирский,Забайкальский край,"2,49","22,8",242,н. д.,,,,,,,,,,,,
458,55.50163829999999,36.0334703,Можайск,0.632431933582395,31388,Центральный,Московская область,"169,08",н. д.,"0,01",1,,,,,,,,,,,,
459,56.44273520000001,52.213852100000004,Можга,0.5911705079192809,47959,Приволжский,Удмуртия,"35,94","20,2",303,н. д.,,,,,,,,,,,,
460,43.735584,44.653614000000005,Моздок,0.604105574248771,38748,Северо-Кавказский,Северная Осетия — Алания,"87,72",,,,,,,,,,,,,,,
461,48.352379,41.828762,Морозовск,0.594844969629969,27644,Южный,Ростовская область,"41,87","15,3",643,"0,05",2.0,,,,,,,,,,,
462,53.44001255,41.7996583166198,Моршанск,0.581942947535096,41550,Центральный,Тамбовская область,"30,13","31,2",314,н. д.,,,,,,,,,,,,
463,54.48729300000001,34.978953999999995,Мосальск,0.59114542861095,4285,Центральный,Калужская область,"33,85","4,8",48,"0,1",1.0,,,,,,,,,,,
464,55.479204599999996,37.3273304,Москва,0.900819328283346,11514330,Центральный,Москва,"4 980,67",40,5077,"0,23",29.0,22.0,56.0,34.0,17.0,160.0,3.0,16.0,205.0,24.0,89.0,3.0
465,59.39510179999999,48.9644445,Мураши,0.588897499732059,6752,Приволжский,Кировская область,"10,62","39,6",500,"0,08",1.0,,,,,,,,,,,
466,68.970665,33.07497,Мурманск,0.6776800241926229,59690,Северо-Западный,Мурманская область,"5,2","30,5",226,"0,27",2.0,58.0,148.0,107.0,135.0,108.0,36.0,59.0,55.0,26.0,29.0,43.0
467,55.5738,42.0447,Муром,0.631552748722759,116078,Центральный,Владимирская область,"47,53","31,4",426,"0,07",1.0,48.0,21.0,56.0,140.0,121.0,95.0,107.0,81.0,46.0,42.0,168.0
468,53.278983999999994,36.576077000000005,Мценск,0.599419170824627,43216,Центральный,Орловская область,"30,25","21,8",160,н. д.,,,,,,,,,,,,
469,53.71386,87.80031600000001,Мыски,0.5952687234722089,43029,Сибирский,Кемеровская область,"28,22","27,3",726,"0,08",2.0,,,,,,,,,,,
470,55.909492799999995,37.7339358,Мытищи,0.638328298366569,173341,Центральный,Московская область,"169,08",н. д.,"0,01",1,,31.0,139.0,32.0,8.0,179.0,6.0,12.0,26.0,25.0,160.0,8.0
471,55.742011700000006,52.3992173,Набережные Челны,0.718918939453361,513242,Приволжский,Татарстан,"57,27","28,2",1100,н. д.,,24.0,83.0,17.0,6.0,87.0,15.0,46.0,4.0,90.0,43.0,32.0
472,55.544070999999995,42.188671,Навашино,0.5912957516107691,16413,Приволжский,Нижегородская область,"43,25",н. д.,"0,03",1,,,,,,,,,,,,
473,65.5336238,72.51139549999999,Надым,0.597729287779789,46550,Уральский,Ямало-Ненецкий АО,"0,72",,,,,,,,,,,,,,,
474,56.011593000000005,90.418503,Назарово,0.601468380736975,52829,Сибирский,Красноярский край,"1,23","24,6",706,"0,03",1.0,,,,,,,,,,,
475,43.232077399999994,44.7540128,Назрань,0.6055718859227521,93357,Северо-Кавказский,Ингушетия,"113,5",,,,,,,,,,,,,,,
476,55.564896,71.349365,Называевск,0.594560839740484,12119,Сибирский,Омская область,"14,03","18,7",361,н. д.,,,,,,,,,,,,
477,43.4883695,43.610560193588,Нальчик,0.6469680252625201,240095,Северо-Кавказский,Кабардино-Балкария,"69,27",,,,,53.0,34.0,65.0,126.0,27.0,154.0,110.0,178.0,53.0,63.0,98.0
478,46.692261,47.851238,Нариманов,0.584782664587727,11386,Южный,Астраханская область,"23,07","23,9",240,"0,3",3.0,,,,,,,,,,,
479,55.3879473,36.7398309,Наро-Фоминск,0.711228386808057,18467,Центральный,Московская область,"169,08",н. д.,"0,01",1,,,,,,,,,,,,
480,43.55299395,43.8540412039357,Нарткала,0.5855290629377221,31679,Северо-Кавказский,Кабардино-Балкария,"69,27",,,,,,,,,,,,,,,
481,67.6380175,53.0071044,Нарьян-Мар,0.7027229731810141,21296,Северо-Западный,Ненецкий АО,"0,25",,,,,,,,,,,,,,,
482,42.8246489,132.8926,Находка,0.6204381176858901,159695,Дальневосточный,Приморский край,"11,53",,,,,126.0,168.0,128.0,96.0,21.0,164.0,198.0,87.0,58.0,79.0,213.0
483,56.017616000000004,29.917128,Невель,0.6186822703790329,16324,Северо-Западный,Псковская область,"11,51","30,3",190,"0,16",1.0,,,,,,,,,,,
484,44.624581400000004,41.947594099999996,Невинномысск,0.6051336446496041,118351,Северо-Кавказский,Ставропольский край,"42,12",,,,,,,,,,,,,,,
485,57.492403599999996,60.2105408,Невьянск,0.6060464399467571,25147,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
486,56.226096999999996,32.771111,Нелидово,0.599045173321703,22886,Центральный,Тверская область,"15,27","9,4",118,0,0.0,,,,,,,,,,,
487,57.460655,40.573799,Нерехта,0.588558357631089,22817,Центральный,Костромская область,"10,7","19,1",121,н. д.,,,,,,,,,,,,
488,56.65794350000001,124.71230420000002,Нерюнгри,0.6079853352682011,61746,Дальневосточный,Якутия,"0,31",,,,,,,,,,,,,,,
489,56.088403099999994,54.2478094,Нефтекамск,0.607640805430429,121757,Приволжский,Башкортостан,"28,3","25,5",1031,н. д.,,82.0,44.0,53.0,98.0,28.0,197.0,155.0,157.0,212.0,48.0,119.0
490,44.752205,44.985077000000004,Нефтекумск,0.5885060158875,27700,Северо-Кавказский,Ставропольский край,"42,12",,,,,,,,,,,,,,,
491,61.090309,72.6101,Нефтеюганск,0.6198268822690739,123276,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,80.0,129.0,52.0,82.0,58.0,61.0,178.0,182.0,181.0,23.0,160.0
492,58.288948,43.886444,Нея,0.5835182218020389,9827,Центральный,Костромская область,"10,7","19,1",121,н. д.,,,,,,,,,,,,
493,60.9339411,76.58142740000001,Нижневартовск,0.620297600438359,251860,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,,,,,,,,,,,
494,55.641287899999995,51.8160376,Нижнекамск,0.6179072129630849,234108,Приволжский,Татарстан,"57,27","28,2",1100,н. д.,,63.0,224.0,15.0,10.0,45.0,104.0,26.0,5.0,196.0,37.0,102.0
495,54.90848810000001,99.0302862,Нижнеудинск,0.604288249038967,6751,Сибирский,Иркутская область,"3,13","26,5",633,н. д.,,,,,,,,,,,,
496,56.6619,59.30003000000001,Нижние Серги,0.6918912461994019,11217,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
497,53.529991,43.673626,Нижний Ломов,0.6772897214290521,22678,Приволжский,Пензенская область,"30,83","30,7",400,"0,08",1.0,,,,,,,,,,,
498,56.328571,44.003506,Нижний Новгород,0.8125881731728899,1250615,Приволжский,Нижегородская область,"43,25",н. д.,"0,03",1,,135.0,164.0,149.0,119.0,184.0,72.0,63.0,139.0,152.0,197.0,70.0
499,57.905149,59.9508466,Нижний Тагил,0.743440348450935,361883,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,164.0,212.0,173.0,147.0,225.0,81.0,78.0,98.0,61.0,224.0,63.0
500,58.618427000000004,59.867397,Нижняя Тура,0.693348837090919,21596,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
501,50.031459999999996,45.454487,Николаевск,0.5905151060851701,15081,Южный,Волгоградская область,"22,14",,,,,,,,,,,,,,,
502,53.138729000000005,140.72493,Николаевск-на-Амуре,0.800929643308547,22773,Дальневосточный,Хабаровский край,"1,68",н. д.,"0,08",1,,,,,,,,,,,,
503,53.71459599999999,46.085175,Никольск,0.5848382644105079,8515,Северо-Западный,Вологодская область,"8,08","22,1",257,н. д.,,,,,,,,,,,,
504,53.71459599999999,46.085175,Никольск,0.5848382644105079,8515,Приволжский,Пензенская область,"30,83","30,7",400,"0,08",1.0,,,,,,,,,,,
505,59.052733999999994,60.595974,Новая Ляля,0.691975472245134,12400,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
506,45.4952532,41.2198866,Новоалександровск,0.5891830156745921,26759,Северо-Кавказский,Ставропольский край,"42,12",,,,,,,,,,,,,,,
507,53.39334100000001,83.93940699999999,Новоалтайск,0.5978643972223641,73134,Сибирский,Алтайский край,"13,9","34,6",802,"0,04",1.0,72.0,104.0,84.0,70.0,16.0,194.0,102.0,196.0,17.0,47.0,137.0
508,50.529675,42.667362,Новоаннинский,0.59015928918299,17911,Южный,Волгоградская область,"22,14",,,,,,,,,,,,,,,
509,52.537085999999995,31.933670000000003,Новозыбков,0.5988683861101409,40552,Центральный,Брянская область,"34,7",н. д.,"0,08",1,,,,,,,,,,,,
510,53.75760699999999,87.136101,Новокузнецк,0.6496274015808511,547885,Сибирский,Кемеровская область,"28,22","27,3",726,"0,08",2.0,187.0,243.0,90.0,52.0,174.0,143.0,203.0,125.0,56.0,220.0,89.0
511,53.09924300000001,49.948364,Новокуйбышевск,0.598801959950265,108449,Приволжский,Самарская область,"59,58","42,6",1353,"0,03",1.0,,,,,,,,,,,
512,54.043011,39.744011,Новомичуринск,0.5841115247503721,19309,Центральный,Рязанская область,"28,32","27,1",300,н. д.,,,,,,,,,,,,
513,43.961890999999994,43.6311,Новопавловск,0.587715508264983,26556,Северо-Кавказский,Ставропольский край,"42,12",,,,,,,,,,,,,,,
514,57.031181000000004,29.332918,Новоржев,0.590006165130629,3695,Северо-Западный,Псковская область,"11,51","30,3",190,"0,16",1.0,,,,,,,,,,,
515,44.7239578,37.7690711,Новороссийск,0.647743919553067,241788,Южный,Краснодарский край,"73,73","17,6",1000,"0,07",4.0,50.0,115.0,36.0,80.0,136.0,126.0,44.0,56.0,44.0,44.0,100.0
516,55.0282171,82.9234509,Новосибирск,0.718438034771972,30250,Сибирский,Новосибирская область,"15,65","20,4",570,"0,18",5.0,76.0,145.0,97.0,45.0,172.0,33.0,76.0,145.0,48.0,161.0,21.0
517,52.972939000000004,37.041908,Новосиль,0.590641687356554,3799,Центральный,Орловская область,"30,25","21,8",160,н. д.,,,,,,,,,,,,
518,56.347384999999996,30.152925,Новосокольники,0.5924607662989749,8119,Северо-Западный,Псковская область,"11,51","30,3",190,"0,16",1.0,,,,,,,,,,,
519,51.196369,58.298527,Новотроицк,0.5968666471130021,97914,Приволжский,Оренбургская область,"15,95","27,7",542,"0,05",1.0,216.0,249.0,102.0,131.0,31.0,222.0,181.0,21.0,107.0,218.0,192.0
520,50.462326000000004,48.135532,Новоузенск,0.5892606546511059,17015,Приволжский,Саратовская область,"24,58","22,1",536,н. д.,,,,,,,,,,,,
521,57.247046999999995,60.09581800000001,Новоуральск,0.61636056331778,91813,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,88.0,68.0,108.0,128.0,80.0,93.0,147.0,172.0,92.0,46.0,139.0
522,51.095146,41.616955,Новохопёрск,0.41,6108,Центральный,Воронежская область,"44,54",15,348,н. д.,,,,,,,,,,,,
523,56.114002299999996,47.4870341,Новочебоксарск,0.60203856632951,124094,Приволжский,Чувашия,"67,27","34,7",422,"0,08",1.0,,,,,,,,,,,
524,47.41066,40.101986,Новочеркасск,0.64837155629697,169039,Южный,Ростовская область,"41,87","15,3",643,"0,05",2.0,246.0,228.0,245.0,237.0,243.0,237.0,218.0,225.0,241.0,237.0,234.0
525,47.7558886,39.935987,Новошахтинск,0.601191954124949,111087,Южный,Ростовская область,"41,87","15,3",643,"0,05",2.0,243.0,202.0,230.0,220.0,194.0,219.0,247.0,208.0,226.0,242.0,229.0
526,50.764427000000005,37.863338,Новый Оскол,0.679595964618928,19530,Центральный,Белгородская область,"57,19","16,8",260,н. д.,,,,,,,,,,,,
527,66.085196,76.6799167,Новый Уренгой,0.698913580129181,104144,Уральский,Ямало-Ненецкий АО,"0,72",,,,,23.0,179.0,22.0,21.0,13.0,78.0,83.0,119.0,4.0,7.0,15.0
528,69.34983940000001,88.200517,Норильск,0.6429998248534461,175301,Сибирский,Красноярский край,"1,23","24,6",706,"0,03",1.0,185.0,250.0,51.0,109.0,190.0,186.0,142.0,22.0,11.0,9.0,198.0
529,63.2002917,75.4475807,Ноябрьск,0.602499293173005,110572,Уральский,Ямало-Ненецкий АО,"0,72",,,,,6.0,46.0,11.0,18.0,5.0,16.0,41.0,134.0,13.0,8.0,13.0
530,54.4297351,50.8019579,Нурлат,0.594275393922464,32600,Приволжский,Татарстан,"57,27","28,2",1100,н. д.,,,,,,,,,,,,
531,57.943422999999996,55.33163489999999,Нытва,0.5895187471529421,19041,Приволжский,Пермский край,"16,33",20,520,"0,04",1.0,,,,,,,,,,,
532,63.286648,118.35414899999999,Нюрба,0.60203856632951,10156,Дальневосточный,Якутия,"0,31",,,,,,,,,,,,,,,
533,62.144636,65.4347572,Нягань,0.601933373610046,54903,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,,,,,,,,,,,
534,56.055507999999996,59.598629,Нязепетровск,0.5989347407543101,12452,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,,,,,,,,,,,
535,61.6612985,40.1970404,Няндома,0.591019878762334,22354,Северо-Западный,Архангельская область,"2,71","38,4",419,"0,18",2.0,,,,,,,,,,,
536,49.014514899999995,131.0538038,Облучье,0.581965831167331,9379,Дальневосточный,Еврейская АО,"4,5",,,,,,,,,,,,,,,
537,55.09992175,36.6092733472383,Обнинск,0.608954449231389,104798,Центральный,Калужская область,"33,85","4,8",48,"0,1",1.0,33.0,35.0,112.0,112.0,34.0,37.0,9.0,29.0,30.0,85.0,19.0
538,51.211079,36.276245,Обоянь,0.5918934038030289,13562,Центральный,Курская область,"37,42","21,9",242,"0,09",1.0,,,,,,,,,,,
539,54.9859,82.7126,Обь,0.608913204678366,26137,Сибирский,Новосибирская область,"15,65","20,4",570,"0,18",5.0,,,,,,,,,,,
540,55.760459999999995,60.705101,Озёрск,0.611075045674712,79300,Северо-Западный,Калининградская область,"65,87","18,8",190,"0,2",2.0,,,,,,,,,,,
541,55.760459999999995,60.705101,Озёрск,0.611075045674712,79300,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,,,,,,,,,,,
542,54.854209,38.5598853,Озёры,0.606419554225707,25012,Центральный,Московская область,"169,08",н. д.,"0,01",1,,,,,,,,,,,,
543,54.480972200000004,53.4660062,Октябрьский,0.602394884543305,109379,Приволжский,Башкортостан,"28,3","25,5",1031,н. д.,,49.0,70.0,48.0,67.0,63.0,130.0,56.0,25.0,130.0,50.0,80.0
544,58.3740782,33.300938300000006,Окуловка,0.5925343865339351,12464,Северо-Западный,Новгородская область,"10,97",,,,,,,,,,,,,,,
545,68.140732,33.282596999999996,Оленегорск,0.51684965102717,23079,Северо-Западный,Мурманская область,"5,2","30,5",226,"0,27",2.0,,,,,,,,,,,
546,60.979276,32.9749376,Олонец,0.605333231609556,9060,Северо-Западный,Карелия,"3,61","32,5",200,"0,16",1.0,,,,,,,,,,,
547,60.373016,120.438751,Олёкминск,0.604913349892532,9200,Дальневосточный,Якутия,"0,31",,,,,,,,,,,,,,,
548,54.991375,73.37152900000001,Омск,0.704813026275111,25905,Сибирский,Омская область,"14,03","18,7",361,н. д.,,231.0,231.0,238.0,193.0,221.0,137.0,169.0,218.0,227.0,238.0,164.0
549,63.9110736,38.095613799999995,Онега,0.597954305917189,21359,Северо-Западный,Архангельская область,"2,71","38,4",419,"0,18",2.0,,,,,,,,,,,
550,56.71167,28.656817999999998,Опочка,0.6014259341792549,11601,Северо-Западный,Псковская область,"11,51","30,3",190,"0,16",1.0,,,,,,,,,,,
551,51.767452,55.097118,Оренбург,0.671243876579828,20663,Приволжский,Оренбургская область,"15,95","27,7",542,"0,05",1.0,54.0,161.0,43.0,34.0,90.0,65.0,72.0,107.0,60.0,90.0,41.0
552,55.808327799999994,38.979003799999994,Орехово-Зуево,0.7207796309924119,120620,Центральный,Московская область,"169,08",н. д.,"0,01",1,,212.0,112.0,216.0,224.0,246.0,135.0,183.0,58.0,169.0,243.0,185.0
553,51.2305015,58.4738015,Орск,0.612101225876828,238006,Приволжский,Оренбургская область,"15,95","27,7",542,"0,05",1.0,209.0,220.0,205.0,235.0,37.0,121.0,149.0,66.0,142.0,191.0,211.0
554,52.96854329999999,36.0692477,Орёл,0.679852982732133,317854,Центральный,Орловская область,"30,25","21,8",160,н. д.,,,,,,,,,,,,
555,57.282920700000005,55.4602059,Оса,0.591045009200755,22420,Приволжский,Пермский край,"16,33",20,520,"0,04",1.0,,,,,,,,,,,
556,57.15554470000001,33.102665,Осташков,0.6079662451644791,18073,Центральный,Тверская область,"15,27","9,4",118,0,0.0,,,,,,,,,,,
557,57.34463100000001,28.357816999999997,Остров,0.609772452062257,2177,Северо-Западный,Псковская область,"11,51","30,3",190,"0,16",1.0,,,,,,,,,,,
558,50.864902,39.077244,Острогожск,0.5978868866951079,33842,Центральный,Воронежская область,"44,54",15,348,н. д.,,,,,,,,,,,,
559,53.376175,51.348053,Отрадный,0.586130626181158,47709,Приволжский,Самарская область,"59,58","42,6",1353,"0,03",1.0,,,,,,,,,,,
560,53.589108200000005,142.9497542,Оха,0.598824109959262,7597,Дальневосточный,Сахалинская область,"5,63",,,,,,,,,,,,,,,
