source,target,pass_day,transport,source_lat,source_lng,target_lat,target_lng,target_population,source_population
Уфа,Ухта,4.033333333333333,avia,54.726288000000004,55.947727,63.58317295,53.72050473868279,99642.0,1062300.0
Белгород,Екатеринбург,3.466666666666667,avia,50.5955595,36.5873394,56.839104000000006,60.60825,1377738.0,39026.0
Киров,Калининград,3.4,avia,58.6035257,49.6639029,54.710128000000005,20.510583800000003,6399.0,31888.0
Владикавказ,Улан-Удэ,3.1666666666666665,avia,43.024592999999996,44.682109999999994,51.835784100000005,107.5839105,431922.0,311635.0
Екатеринбург,Оренбург,3.466666666666667,avia,56.839104000000006,60.60825,51.767452,55.097118,20663.0,1377738.0
Казань,Сыктывкар,4.1,avia,55.7823547,49.1242266,61.66852370000001,50.8352024,235006.0,1216965.0
Магадан,Якутск,3.8333333333333335,avia,59.56047679999999,150.79886169999997,62.027287,129.732086,269486.0,95925.0
Норильск,Ставрополь,3.6333333333333333,avia,69.34983940000001,88.200517,45.0433245,41.9690934,32736.0,175301.0
Якутск,Симферополь (Крым),3.4,avia,62.027287,129.732086,44.9521457,34.1024858,332317.0,269486.0
Грозный,Белгород,3.1,avia,43.319703100000005,45.693430799999994,50.5955595,36.5873394,39026.0,271596.0
Мирный,Екатеринбург,4.366666666666666,avia,62.541077,113.97858400000001,56.839104000000006,60.60825,1377738.0,30259.0
Новосибирск,Астрахань,3.533333333333333,avia,55.0282171,82.9234509,46.3652486,48.0552168617783,520662.0,30250.0
Аян,Хабаровск,3.8333333333333335,avia,56.460900699999996,138.1817339,48.481403,135.07693500000002,42977.0,1895.0
Благовещенск,Минеральные Воды,3.1666666666666665,avia,50.290527000000004,127.527161,44.2107377,43.134969,76715.0,214397.0
Воронеж,Красноярск,3.9,avia,51.6605982,39.20058579999999,56.0090968,92.8725147,2180.0,19738.0
Минеральные Воды,Кемерово,3.3333333333333335,avia,44.2107377,43.134969,55.355125,86.087234,532884.0,76715.0
Санкт-Петербург,Братск,3.7666666666666666,avia,59.960673899999996,30.158655100000004,56.1517085,101.6334907,246348.0,4848742.0
Владикавказ,Омск,4.2,avia,43.024592999999996,44.682109999999994,54.991375,73.37152900000001,25905.0,311635.0
Геленджик,Тюмень,3.3333333333333335,avia,44.56094470000001,38.076683200000005,57.15353399999999,65.542274,581758.0,54813.0
Кемерово,Самара,3.8,avia,55.355125,86.087234,53.198627,50.113987,1164900.0,532884.0
Советский,Санкт-Петербург,3.7666666666666666,avia,61.362099,63.57354,59.960673899999996,30.158655100000004,4848742.0,26434.0
Екатеринбург,Чебоксары,3.3666666666666667,avia,56.839104000000006,60.60825,56.1307195,47.2449597,447929.0,1377738.0
Калининград,Грозный,3.433333333333333,avia,54.710128000000005,20.510583800000003,43.319703100000005,45.693430799999994,271596.0,6399.0
Салехард,Архангельск,4.266666666666667,avia,66.5375387,66.6157469,64.543022,40.537121,348716.0,42494.0
Сочи,Магнитогорск,3.566666666666667,avia,43.585482299999995,39.723109,53.4242184,58.983136,408401.0,343285.0
Норильск,Иркутск,3.2666666666666666,avia,69.34983940000001,88.200517,52.289597,104.280586,6751.0,175301.0
Якутск,Минеральные Воды,3.8,avia,62.027287,129.732086,44.2107377,43.134969,76715.0,269486.0
Красноярск,Пенза,4.266666666666667,avia,56.0090968,92.8725147,53.200001,45.0,519592.0,2180.0
Минеральные Воды,Петропавловск-Камчатский,4.533333333333333,avia,44.2107377,43.134969,53.0199693,158.6472187,179526.0,76715.0
Нижневартовск,Мирный,3.8,avia,60.9339411,76.58142740000001,62.541077,113.97858400000001,30259.0,251860.0
Мама,Иркутск,3.9,avia,57.66301899999999,112.53671659999999,52.289597,104.280586,6751.0,14432.0
Новокузнецк,Екатеринбург,3.2333333333333334,avia,53.75760699999999,87.136101,56.839104000000006,60.60825,1377738.0,547885.0
Ноябрьск,Минеральные Воды,4.3,avia,63.2002917,75.4475807,44.2107377,43.134969,76715.0,110572.0
Пермь,Талакан,4.333333333333333,avia,58.014965000000004,56.246722999999996,49.7215861,131.90679550000002,4345.0,1000679.0
Саратов,Ханты-Мансийск,3.3666666666666667,avia,51.530018,46.034683,61.00346,69.01915699999999,20283.0,12846.0
Владивосток,Архангельск,3.933333333333333,avia,43.1150678,131.8855768,64.543022,40.537121,348716.0,592069.0
Ульяновск,Сургут,3.2333333333333334,avia,54.146317700000004,47.2324921,61.254031999999995,73.3964,38922.0,17149.0
Волгоград,Чита,3.433333333333333,avia,48.64820995,44.3857637990291,52.033409000000006,113.50089299999999,323964.0,1021244.0
Петропавловск-Камчатский,Мурманск,3.1666666666666665,avia,53.0199693,158.6472187,68.970665,33.07497,59690.0,179526.0
Назрань,Новосибирск,3.5,avia,43.232077399999994,44.7540128,55.0282171,82.9234509,30250.0,93357.0
Томск,Барнаул,3.8666666666666667,avia,58.6124279,82.04753149999999,53.347402,83.77844959999999,635585.0,25614.0
Якутск,Жиганск,4.233333333333333,avia,62.027287,129.732086,66.76564,123.3741,3420.0,269486.0
Нижневартовск,Владикавказ,4.166666666666667,avia,60.9339411,76.58142740000001,43.024592999999996,44.682109999999994,311635.0,251860.0
Улан-Удэ,Минеральные Воды,3.5,avia,51.835784100000005,107.5839105,44.2107377,43.134969,76715.0,431922.0
Белгород,Магадан,4.466666666666667,avia,50.5955595,36.5873394,59.56047679999999,150.79886169999997,95925.0,39026.0
Волгоград,Барнаул,4.3,avia,48.64820995,44.3857637990291,53.347402,83.77844959999999,635585.0,1021244.0
Астрахань,Новосибирск,4.366666666666666,avia,46.3652486,48.0552168617783,55.0282171,82.9234509,30250.0,520662.0
Якутск,Тюмень,3.8,avia,62.027287,129.732086,57.15353399999999,65.542274,581758.0,269486.0
Назрань,Челябинск,2.8666666666666667,avia,43.232077399999994,44.7540128,55.15984079999999,61.4025547,31916.0,93357.0
Ноябрьск,Тамбов,2.3666666666666667,avia,63.2002917,75.4475807,52.728790000000004,41.45536,15211.0,110572.0
Челябинск,Новокузнецк,1.5666666666666667,avia,55.15984079999999,61.4025547,53.75760699999999,87.136101,547885.0,31916.0
Барнаул,Благовещенск,2.9,avia,53.347402,83.77844959999999,50.290527000000004,127.527161,214397.0,635585.0
Барнаул,Оренбург,1.7,avia,53.347402,83.77844959999999,51.767452,55.097118,20663.0,635585.0
Владивосток,Ноябрьск,1.7,avia,43.1150678,131.8855768,63.2002917,75.4475807,110572.0,592069.0
Екатеринбург,Братск,2.933333333333333,avia,56.839104000000006,60.60825,56.1517085,101.6334907,246348.0,1377738.0
Тамбов,Мурманск,1.9333333333333333,avia,52.728790000000004,41.45536,68.970665,33.07497,59690.0,15211.0
Благовещенск,Омск,1.6,avia,50.290527000000004,127.527161,54.991375,73.37152900000001,25905.0,214397.0
Минеральные Воды,Мирный,2.0,avia,44.2107377,43.134969,62.541077,113.97858400000001,30259.0,76715.0
Нерюнгри,Уфа,2.7,avia,56.65794350000001,124.71230420000002,54.726288000000004,55.947727,1062300.0,61746.0
Чита,Владикавказ,2.1333333333333333,avia,52.033409000000006,113.50089299999999,43.024592999999996,44.682109999999994,311635.0,323964.0
Калининград,Калуга,1.5666666666666667,avia,54.710128000000005,20.510583800000003,54.5101087,36.2598115,325185.0,6399.0
Владикавказ,Симферополь (Крым),2.7666666666666666,avia,43.024592999999996,44.682109999999994,44.9521457,34.1024858,332317.0,311635.0
Краснодар,Нягань,2.066666666666667,avia,45.0352566,38.976481400000004,62.144636,65.4347572,54903.0,34926.0
Самара,Благовещенск,2.6333333333333333,avia,53.198627,50.113987,50.290527000000004,127.527161,214397.0,1164900.0
Ставрополь,Мурманск,2.7333333333333334,avia,45.0433245,41.9690934,68.970665,33.07497,59690.0,32736.0
Иркутск,Пермь,1.6666666666666667,avia,52.289597,104.280586,58.014965000000004,56.246722999999996,1000679.0,6751.0
Кемерово,Тюмень,1.9666666666666666,avia,55.355125,86.087234,57.15353399999999,65.542274,581758.0,532884.0
Чумикан,Хабаровск,2.533333333333333,avia,54.842014899999995,83.05404623667201,48.481403,135.07693500000002,42977.0,1959.0
Белгород,Уфа,2.7,avia,50.5955595,36.5873394,54.726288000000004,55.947727,1062300.0,39026.0
Нижний Новгород,Хабаровск,1.7,avia,56.328571,44.003506,48.481403,135.07693500000002,42977.0,1250615.0
Калининград,Кемерово,2.2333333333333334,avia,54.710128000000005,20.510583800000003,55.355125,86.087234,532884.0,6399.0
Курск,Уфа,2.4,avia,51.739433,36.179604,54.726288000000004,55.947727,1062300.0,7721.0
Нижнекамск,Новосибирск,1.7,avia,55.641287899999995,51.8160376,55.0282171,82.9234509,30250.0,234108.0
Салехард,Грозный,2.8,avia,66.5375387,66.6157469,43.319703100000005,45.693430799999994,271596.0,42494.0
Санкт-Петербург,Советский,2.6,avia,59.960673899999996,30.158655100000004,61.362099,63.57354,26434.0,4848742.0
Хабаровск,Чебоксары,1.8666666666666667,avia,48.481403,135.07693500000002,56.1307195,47.2449597,447929.0,42977.0
Усинск,Курган,2.533333333333333,avia,65.995731,57.5571267,55.51707765,65.459065802296,47974.0,41100.0
Архангельск,Барнаул,2.8,avia,64.543022,40.537121,53.347402,83.77844959999999,635585.0,348716.0
Сургут,Пенза,1.5333333333333334,avia,61.254031999999995,73.3964,53.200001,45.0,519592.0,38922.0
Уфа,Пенза,1.8666666666666667,avia,54.726288000000004,55.947727,53.200001,45.0,519592.0,1062300.0
Абакан,Анапа,2.6666666666666665,avia,53.7209024,91.442435,44.894271999999994,37.316887,58983.0,165183.0
Грозный,Архангельск,1.7333333333333334,avia,43.319703100000005,45.693430799999994,64.543022,40.537121,348716.0,271596.0
Краснодар,Нерюнгри,2.3666666666666667,avia,45.0352566,38.976481400000004,56.65794350000001,124.71230420000002,61746.0,34926.0
Магадан,Нижний Новгород,2.2333333333333334,avia,59.56047679999999,150.79886169999997,56.328571,44.003506,1250615.0,95925.0
Салехард,Ханты-Мансийск,1.8666666666666667,avia,66.5375387,66.6157469,61.00346,69.01915699999999,20283.0,42494.0
Саранск,Челябинск,2.0,avia,54.18671,45.18383,55.15984079999999,61.4025547,31916.0,318841.0
Братск,Белгород,2.433333333333333,avia,56.1517085,101.6334907,50.5955595,36.5873394,39026.0,246348.0
Геленджик,Иркутск,2.3333333333333335,avia,44.56094470000001,38.076683200000005,52.289597,104.280586,6751.0,54813.0
Ростов-на-Дону,Орск,1.8666666666666667,avia,47.22138579999999,39.7114196,51.2305015,58.4738015,238006.0,1091544.0
Ульяновск,Архангельск,2.6333333333333333,avia,54.146317700000004,47.2324921,64.543022,40.537121,348716.0,17149.0
Чита,Ставрополь,2.3333333333333335,avia,52.033409000000006,113.50089299999999,45.0433245,41.9690934,32736.0,323964.0
Екатеринбург,Ульяновск,2.8666666666666667,avia,56.839104000000006,60.60825,54.146317700000004,47.2324921,17149.0,1377738.0
Калининград,Владивосток,2.1333333333333333,avia,54.710128000000005,20.510583800000003,43.1150678,131.8855768,592069.0,6399.0
Назрань,Омск,2.466666666666667,avia,43.232077399999994,44.7540128,54.991375,73.37152900000001,25905.0,93357.0
Новокузнецк,Новосибирск,2.3666666666666667,avia,53.75760699999999,87.136101,55.0282171,82.9234509,30250.0,547885.0
Оренбург,Хабаровск,2.5,avia,51.767452,55.097118,48.481403,135.07693500000002,42977.0,20663.0
Ульяновск,Хабаровск,1.6666666666666667,avia,54.146317700000004,47.2324921,48.481403,135.07693500000002,42977.0,17149.0
Пермь,Томск,2.466666666666667,avia,58.014965000000004,56.246722999999996,58.6124279,82.04753149999999,25614.0,1000679.0
Красноярск,Геленджик,2.6,avia,56.0090968,92.8725147,44.56094470000001,38.076683200000005,54813.0,2180.0
Махачкала,Ханты-Мансийск,2.6,avia,42.9830241,47.5048717,61.00346,69.01915699999999,20283.0,577990.0
Сургут,Мурманск,1.7,avia,61.254031999999995,73.3964,68.970665,33.07497,59690.0,38922.0
Челябинск,Томск,1.9333333333333333,avia,55.15984079999999,61.4025547,58.6124279,82.04753149999999,25614.0,31916.0
Магадан,Волгоград,2.433333333333333,avia,59.56047679999999,150.79886169999997,48.64820995,44.3857637990291,1021244.0,95925.0
Архангельск,Петропавловск-Камчатский,2.5,avia,64.543022,40.537121,53.0199693,158.6472187,179526.0,348716.0
Хабаровск,Астрахань,2.3666666666666667,avia,48.481403,135.07693500000002,46.3652486,48.0552168617783,520662.0,42977.0
Минеральные Воды,Орск,2.1,avia,44.2107377,43.134969,51.2305015,58.4738015,238006.0,76715.0
Улан-Удэ,Ростов-на-Дону,1.5666666666666667,avia,51.835784100000005,107.5839105,47.22138579999999,39.7114196,1091544.0,431922.0
Анапа,Белгород,2.2333333333333334,avia,44.894271999999994,37.316887,50.5955595,36.5873394,39026.0,58983.0
Магнитогорск,Новокузнецк,2.3,avia,53.4242184,58.983136,53.75760699999999,87.136101,547885.0,408401.0
Николаевск-на-Амуре,Комсомольск-на-Амуре,2.5,avia,53.138729000000005,140.72493,50.550877,137.020782,263906.0,22773.0
Киров,Ханты-Мансийск,2.1333333333333333,avia,58.6035257,49.6639029,61.00346,69.01915699999999,20283.0,31888.0
Новый Уренгой,Нерюнгри,2.7666666666666666,avia,66.085196,76.6799167,56.65794350000001,124.71230420000002,61746.0,104144.0
Нальчик,Новый Уренгой,1.6333333333333333,avia,43.4883695,43.610560193588,66.085196,76.6799167,104144.0,240095.0
Сургут,Иркутск,2.7333333333333334,avia,61.254031999999995,73.3964,52.289597,104.280586,6751.0,38922.0
Барнаул,Грозный,2.5,avia,53.347402,83.77844959999999,43.319703100000005,45.693430799999994,271596.0,635585.0
Новый Уренгой,Ханты-Мансийск,2.8,avia,66.085196,76.6799167,61.00346,69.01915699999999,20283.0,104144.0
Ханты-Мансийск,Калининград,1.5333333333333334,avia,61.00346,69.01915699999999,54.710128000000005,20.510583800000003,6399.0,20283.0
Усть-Нера,Иркутск,2.7,avia,64.566376,143.23783899999998,52.289597,104.280586,6751.0,5173.0
Якутск,Волгоград,2.1333333333333333,avia,62.027287,129.732086,48.64820995,44.3857637990291,1021244.0,269486.0
Томск,Ставрополь,1.8,avia,58.6124279,82.04753149999999,45.0433245,41.9690934,32736.0,25614.0
Абакан,Тюмень,1.8,avia,53.7209024,91.442435,57.15353399999999,65.542274,581758.0,165183.0
Киров,Самара,2.2,avia,58.6035257,49.6639029,53.198627,50.113987,1164900.0,31888.0
Казань,Талакан,1.5666666666666667,avia,55.7823547,49.1242266,49.7215861,131.90679550000002,4345.0,1216965.0
Чебоксары,Сочи,1.5333333333333334,avia,56.1307195,47.2449597,43.585482299999995,39.723109,343285.0,447929.0
Мурманск,Томск,1.7,avia,68.970665,33.07497,58.6124279,82.04753149999999,25614.0,59690.0
Белоярский,Новосибирск,1.9333333333333333,avia,63.7156353,66.6667691,55.0282171,82.9234509,30250.0,20283.0
Новосибирск,Нижнекамск,2.433333333333333,avia,55.0282171,82.9234509,55.641287899999995,51.8160376,234108.0,30250.0
Ижевск,Архангельск,2.3,avia,56.86655699999999,53.2094166,64.543022,40.537121,348716.0,628117.0
Самара,Норильск,1.4666666666666666,avia,53.198627,50.113987,69.34983940000001,88.200517,175301.0,1164900.0
Анапа,Пенза,1.9,avia,44.894271999999994,37.316887,53.200001,45.0,519592.0,58983.0
Краснодар,Астрахань,1.8666666666666667,avia,45.0352566,38.976481400000004,46.3652486,48.0552168617783,520662.0,34926.0
Пенза,Волгоград,2.433333333333333,avia,53.200001,45.0,48.64820995,44.3857637990291,1021244.0,519592.0
Архангельск,Геленджик,2.466666666666667,avia,64.543022,40.537121,44.56094470000001,38.076683200000005,54813.0,348716.0
