transport,departure,arrival,passengers
train,Дербент,Махачкала,1
train,Мариинск,Абакан,3
train,Чернушка,Ростов-на-Дону,4
train,Грязовец,Вологда,5
train,Прохладный,Кропоткин,4
train,Псков,Нелидово,2
train,Перевоз,Казань,2
train,Горячий Ключ,Сальск,4
train,Новая Ляля,Нягань,3
train,Россошь,Курганинск,5
train,Глазов,Новосибирск,2
train,Таксимо,Нерюнгри,1
train,Хоста,Староминская,1
train,Рузаевка,Россошь,5
train,Пятигорск,Елец,5
train,Свободный,Черемхово,5
train,Улан-Удэ,Пермь,2
train,Нурлат,Саратов,5
train,Белореченск,Тихорецк,4
train,Уфа,Старый Оскол,3
train,Алатырь,Ртищево,3
train,Волхов,Новосибирск,2
train,Казань,Тайга,3
train,Курганинск,Миллерово,2
train,Малая Вишера,Саратов,4
train,Невьянск,Нягань,3
train,Верещагино,Красноярск,2
train,Абинск,Новозыбков,2
train,Липецк,Кропоткин,3
train,Воронеж,Бологое,1
train,Бежаницы,Мурманск,3
train,Георгиевск,Рязань,2
train,Нижний Новгород,Агрыз,4
train,Екатеринбург,Урень,2
train,Екатеринбург,Свободный,4
train,Челябинск,Козельск,4
train,Златоуст,Новокузнецк,2
train,Глазов,Челябинск,3
train,Невинномысск,Прокопьевск,4
train,Новокуйбышевск,Тобольск,3
train,Ярославль,Новокуйбышевск,4
train,Пенза,Похвистнево,4
train,Краснодар,Дмитриев-Льговский,2
train,Котлас,Инта,4
train,Грязовец,Армавир,3
train,Мариинск,Заозёрный,4
train,Ковылкино,Уфа,4
train,Сорочинск,Оренбург,3
train,Каменск-Уральский,Бугуруслан,2
train,Сердобск,Ухта,2
train,Сегежа,Беломорск,4
train,Омск,Черемхово,4
train,Россошь,Абинск,3
train,Бугуруслан,Анапа,3
train,Оленегорск,Вышний Волочёк,1
train,Лиски,Тайшет,4
train,Мичуринск,Новочеркасск,4
train,Петров Вал,Саранск,2
train,Лесозаводск,Находка,3
train,Тулун,Усолье-Сибирское,1
train,Тихорецк,Бугульма,3
train,Сафоново,Вязники,1
train,Челябинск,Железногорск-Илимский,2
train,Красноярск,Известковый,2
train,Рязань,Нурлат,1
train,Александров,Кострома,4
train,Туапсе,Ессентуки,3
train,Нерюнгри,Байкальск,1
train,Нижнеудинск,Екатеринбург,2
train,Ковров,Бологое,2
train,Россошь,Киров,2
train,Байкальск,Усть-Кут,4
train,Екатеринбург,Кыштым,5
train,Новосокольники,Великие Луки,2
train,Карасук,Тюмень,2
train,Урень,Новый Уренгой,3
train,Вологда,Лиски,4
train,Новозыбков,Воронеж,2
train,Барабинск,Анжеро-Судженск,4
train,Верещагино,Новосибирск,2
train,Ростов-на-Дону,Батайск,2
train,Екатеринбург,Сальск,2
train,Облучье,Дальнереченск,4
train,Курган,Поворино,1
train,Сковородино,Канск,1
train,Сафоново,Ярцево,4
train,Арзамас,Сарапул,3
train,Вельск,Череповец,5
train,Новозыбков,Краснодар,3
train,Миасс,Туапсе,2
train,Сорочинск,Сызрань,3
train,Жигулёвск,Рузаевка,2
train,Каменск-Уральский,Новотроицк,2
train,Шахты,Гудермес,3
train,Адлер,Ачинск,1
train,Котельнич,Печора,1
train,Москва,Михайловск,2
train,Россошь,Майский,1
train,Ноябрьск,Троицк,3
train,Ярославль,Лабытнанги,3
train,Челябинск,Калачинск,3
train,Печора,Тихорецк,3
train,Сальск,Пермь,3
train,Ряжск,Краснодар,1
train,Владикавказ,Каменск-Шахтинский,2
train,Ульяновск,Можга,3
train,Липецк,Клинцы,1
train,Белгород,Полярные Зори,4
train,Москва,Лангепас,3
train,Каменск-Шахтинский,Рославль,3
train,Сольцы,Новосокольники,3
train,Железногорск-Илимский,Вихоревка,2
train,Москва,Терек,1
train,Лангепас,Нижневартовск,1
train,Колпино,Санкт-Петербург,5
train,Ставрополь,Новочеркасск,5
train,Зеленодольск,Староминская,2
train,Новочеркасск,Хоста,4
train,Благовещенск,Красноярск,2
train,Инта,Россошь,2
train,Тамбов,Златоуст,1
train,Оренбург,Сорочинск,1
train,Новосибирск,Глазов,5
train,Уфа,Узловая,4
train,Казань,Тулун,2
train,Батайск,Туапсе,3
train,Грязи,Россошь,3
train,Орёл,Кандалакша,1
train,Пятигорск,Миллерово,4
train,Шахунья,Ртищево,3
train,Вышний Волочёк,Узловая,1
train,Ижевск,Петров Вал,3
train,Троицк,Адлер,4
train,Кинель,Туапсе,2
train,Спас-Деменск,Уфа,2
train,Биробиджан,Тулун,2
train,Казань,Кропоткин,1
train,Сальск,Уфа,3
train,Тайшет,Благовещенск,2
train,Клинцы,Вязьма,2
train,Нижневартовск,Сальск,2
train,Отрадный,Пыть-Ях,5
train,Уфа,Богданович,2
train,Ростов-на-Дону,Барнаул,4
train,Отрадный,Ессентуки,1
train,Туапсе,Пугачёв,3
train,Беломорск,Мурманск,1
train,Саранск,Туапсе,3
train,Железногорск-Илимский,Пермь,4
train,Новосибирск,Саранск,1
train,Барыш,Рязань,4
train,Старый Оскол,Курск,4
train,Миасс,Иркутск,2
train,Облучье,Бикин,2
train,Сургут,Сочи,3
train,Унеча,Калуга,1
train,Дзержинск,Краснодар,1
train,Абдулино,Анапа,2
train,Заводоуковск,Шумерля,3
train,Лангепас,Ишим,4
train,Чапаевск,Воронеж,5
train,Грозный,Шахты,3
train,Воркута,Вельск,2
train,Армавир,Тихорецк,1
train,Ноябрьск,Нижний Тагил,3
train,Верхотурье,Советский,3
train,Можга,Краснодар,1
train,Бежецк,Самара,3
train,Псков,Кондопога,4
train,Каргат,Уфа,3
train,Владикавказ,Тула,3
train,Крымск,Казань,1
train,Ульяновск,Заинск,3
train,Чапаевск,Кузнецк,5
train,Муром,Нижневартовск,1
train,Уфа,Братск,2
train,Новгород Великий,Бологое,3
train,Тула,Златоуст,2
train,Новосибирск,Усть-Катав,3
train,Туапсе,Альметьевск,4
train,Каменск-Уральский,Пыть-Ях,1
train,Кропоткин,Красный Сулин,3
train,Кореновск,Туапсе,4
train,Архангельск,Мичуринск,2
train,Белореченск,Новочеркасск,2
train,Топки,Новосибирск,4
train,Тверь,Сызрань,3
train,Горячий Ключ,Красноярск,4
train,Новый Уренгой,Камбарка,4
train,Череповец,Пикалёво,2
train,Омск,Алейск,3
train,Батайск,Моздок,5
train,Поворино,Зеленодольск,2
train,Рязань,Новопавловск,3
train,Сарапул,Ульяновск,1
train,Миллерово,Ессентуки,1
train,Елец,Дербент,4
train,Армавир,Моздок,2
train,Богданович,Москва,4
train,Зуевка,Тюмень,4
