;source;target;pass_day;transport;source_lat;source_lng;target_lat;target_lng;target_population;source_population;source_coords;target_coords;source_country;source_county;source_region;target_country;target_county;target_region
13549;Богданович;Челябинск;1.9333333333333331;train;56.7683407;62.0520774;55.1598408;61.4025547;31916.0;31752.0;(62.0520774, 56.7683407);(61.4025547, 55.1598408);Russia;;Sverdlovsk;Russia;Chelyabinsk;Chelyabinsk
13550;Оренбург;Уфа;1.1666666666666667;train;51.767452;55.097118;54.726288;55.947727;1062300.0;20663.0;(55.097118, 51.767452);(55.947727, 54.726288);Russia;Orenburg;Orenburg;Russia;Ufa;Bashkortostan
13551;Новокуйбышевск;Астрахань;1.4;train;53.099243;49.948364;46.3652486;48.05521686;520662.0;108449.0;(49.948364, 53.099243);(48.05521686, 46.3652486);Russia;Novokujbyshevsk;Samara;Russia;Privolzhskiy;Astrakhan
13552;Ишим;Мегион;1.2333333333333334;train;56.110912;69.473366;61.035404;76.108215;49471.0;66259.0;(69.473366, 56.110912);(76.108215, 61.035404);Russia;;Tyumen;Russia;Megion;Khanty-Mansi
13553;Прохладный;Белореченск;2.333333333333333;train;43.7590017;44.0103981;44.7614149;39.8712943;53891.0;59595.0;(44.0103981, 43.7590017);(39.8712943, 44.7614149);Russia;;Kabardino-Balkar;Russia;Belorechenskiy;Krasnodar
13554;Буинск;Саратов;2.066666666666667;train;54.9722866;48.2928964;51.530018;46.034683;12846.0;20342.0;(48.2928964, 54.9722866);(46.034683, 51.530018);Russia;Buinsky District;Tatarstan;Russia;Saratovskiy;Saratov
13555;Сызрань;Бузулук;1.0;train;53.09579215;48.39405728;52.788502;52.253899;82816.0;178773.0;(48.39405728, 53.09579215);(52.253899, 52.788502);Russia;Syzran';Samara;Russia;;Orenburg
13556;Пенза;Бузулук;2.1333333333333333;train;53.200001;45.0;52.788502;52.253899;82816.0;519592.0;(45.0, 53.200001);(52.253899, 52.788502);Russia;Penza;Penza;Russia;;Orenburg
13557;Бологое;Псков;2.3;train;57.885204;34.049603;57.817398;28.334368;98778.0;23499.0;(34.049603, 57.885204);(28.334368, 57.817398);Russia;Bologovsky District;Tver;Russia;Pskov;Pskov
13558;Липецк;Узловая;1.7333333333333334;train;52.6041877;39.5936899;53.978512;38.160255;55282.0;46798.0;(39.5936899, 52.6041877);(38.160255, 53.978512);Russia;;Lipetsk;Russia;;Tula
13559;Смоленск;Тамбов;1.2;train;54.77897005;32.04718122;52.72879;41.45536;15211.0;7620.0;(32.04718122, 54.77897005);(41.45536, 52.72879);Russia;Smolenskiy;Smolensk;Russia;Tambovskiy;Tambov
13560;Шахунья;Пермь;1.0333333333333334;train;57.6730182;46.6152378;58.014965;56.246723;1000679.0;21337.0;(46.6152378, 57.6730182);(56.246723, 58.014965);Russia;Shakhunskiy;Nizhny Novgorod;Russia;Perm';Perm
13561;Невинномысск;Тихорецк;1.1333333333333333;train;44.6245814;41.9475941;45.854679;40.128124;61825.0;118351.0;(41.9475941, 44.6245814);(40.128124, 45.854679);Russia;;Stavropol;Russia;;Krasnodar
13562;Туапсе;Казань;2.2666666666666666;train;44.0984747;39.0718875;55.7823547;49.1242266;1216965.0;63233.0;(39.0718875, 44.0984747);(49.1242266, 55.7823547);Russia;Tuapsinskiy;Krasnodar;Russia;Kazan';Tatarstan
13563;Сызрань;Инза;2.3;train;53.09579215;48.39405728;53.8579402;46.3573236;18547.0;178773.0;(48.39405728, 53.09579215);(46.3573236, 53.8579402);Russia;Syzran';Samara;Russia;;Ulyanovsk
13564;Каменск-Уральский;Киров;2.3;train;56.415451;61.917797;58.6035257;49.6639029;31888.0;174710.0;(61.917797, 56.415451);(49.6639029, 58.6035257);Russia;Kamensk-Ural'skiy;Sverdlovsk;Russia;Kirov;Kirov
13565;Талица;Тюмень;1.9666666666666663;train;57.014816;63.730244;57.153534;65.542274;581758.0;18339.0;(63.730244, 57.014816);(65.542274, 57.153534);Russia;Talitskiy;Sverdlovsk;Russia;Tjumen';Tyumen
13566;Рязань;Кизляр;1.2;train;54.6295687;39.7425039;43.8546727;46.7139329;49169.0;525062.0;(39.7425039, 54.6295687);(46.7139329, 43.8546727);Russia;Ryazan';Ryazan;Russia;;Dagestan
13567;Кыштым;Канаш;0.9666666666666668;train;55.723192;60.36710483;55.5148161;47.49863072;45608.0;38950.0;(60.36710483, 55.723192);(47.49863072, 55.5148161);;;;Russia;;Chuvash
13568;Хоста;Рязань;1.9333333333333331;train;43.5236362;39.8744074;54.6295687;39.7425039;525062.0;78533.0;(39.8744074, 43.5236362);(39.7425039, 54.6295687);Russia;Sochi;Krasnodar;Russia;Ryazan';Ryazan
13569;Мантурово;Галич;0.9666666666666668;train;58.333271;44.761791;58.3781;42.3499;17346.0;17479.0;(44.761791, 58.333271);(42.3499, 58.3781);Russia;;Kostroma;Russia;Galichskiy;Kostroma
13570;Грязи;Армавир;2.2666666666666666;train;52.49612;39.955162;44.9993585;41.1294061;188897.0;46798.0;(39.955162, 52.49612);(41.1294061, 44.9993585);Russia;;Lipetsk;Russia;Armavir;Krasnodar
13571;Иркутск;Нижний Новгород;1.5333333333333334;train;52.289597;104.280586;56.328571;44.003506;1250615.0;6751.0;(104.280586, 52.289597);(44.003506, 56.328571);Russia;Irkutsk;Irkutsk;Russia;Nizhniy Novgorod;Nizhny Novgorod
13572;Пыть-Ях;Астрахань;0.9666666666666668;train;60.755116;72.839981;46.3652486;48.05521686;520662.0;41453.0;(72.839981, 60.755116);(48.05521686, 46.3652486);Russia;Nefteyuganskiy;Khanty-Mansi;Russia;Privolzhskiy;Astrakhan
13573;Медногорск;Сургут;1.3333333333333333;train;51.4049435;57.5803138;61.254032;73.3964;38922.0;27253.0;(57.5803138, 51.4049435);(73.3964, 61.254032);Russia;;Orenburg;Russia;;Khanty-Mansi
13574;Екатеринбург;Артёмовский;1.7333333333333334;train;56.839104;60.60825;57.3431854;61.8775035;30336.0;1377738.0;(60.60825, 56.839104);(61.8775035, 57.3431854);Russia;Ekaterinburg;Sverdlovsk;Russia;Artemovsk;Sverdlovsk
13575;Омск;Зуевка;1.2;train;54.991375;73.371529;58.4060241;51.1388605;11198.0;25905.0;(73.371529, 54.991375);(51.1388605, 58.4060241);Russia;Omsk;Omsk;Russia;;Kirov
13576;Пятигорск;Красный Сулин;1.7;train;44.039775;43.0706669;47.891552;40.071899;40866.0;142397.0;(43.0706669, 44.039775);(40.071899, 47.891552);Russia;;Stavropol;Russia;;Rostov
13577;Каменск-Шахтинский;Унеча;1.2666666666666666;train;48.3210807;40.2650679;52.8451;32.6867;26196.0;95306.0;(40.2650679, 48.3210807);(32.6867, 52.8451);Russia;Kamensk-Shakhtinskiy;Rostov;Russia;;Bryansk
13578;Рыбинск;Нижний Новгород;1.5333333333333334;train;58.050373;38.834637;56.328571;44.003506;1250615.0;10683.0;(38.834637, 58.050373);(44.003506, 56.328571);Russia;Rybinsky District;Yaroslavl;Russia;Nizhniy Novgorod;Nizhny Novgorod
13579;Батайск;Кропоткин;2.066666666666667;train;47.138527;39.742348;45.4344413;40.5750274;80743.0;112400.0;(39.742348, 47.138527);(40.5750274, 45.4344413);Russia;;Rostov;Russia;;Krasnodar
13580;Сызрань;Миасс;2.033333333333333;train;53.09579215;48.39405728;55.065304;60.108337;151812.0;178773.0;(48.39405728, 53.09579215);(60.108337, 55.065304);Russia;Syzran';Samara;Russia;Miass;Chelyabinsk
13581;Ижевск;Крымск;1.9333333333333331;train;56.866557;53.2094166;44.9295889;37.9880177;57370.0;628117.0;(53.2094166, 56.866557);(37.9880177, 44.9295889);Russia;Izhevsk;Udmurt;Russia;Krymskiy;Krasnodar
13582;Магнитогорск;Котельниково;1.1666666666666667;train;53.4242184;58.983136;47.6332274;43.14109;20441.0;408401.0;(58.983136, 53.4242184);(43.14109, 47.6332274);Russia;Magnitogorsk;Chelyabinsk;Russia;Kotel'nikovskiy;Volgograd
13583;Данилов;Глазов;2.033333333333333;train;58.188808;40.175114;58.1401196;52.6464388;95835.0;15861.0;(40.175114, 58.188808);(52.6464388, 58.1401196);Russia;;Yaroslavl;Russia;Glazovskiy;Udmurt
13584;Адлер;Дагомыс;1.3333333333333333;train;43.4253834;39.9237036;43.6590048;39.6544373;74737.0;109539.0;(39.9237036, 43.4253834);(39.6544373, 43.6590048);Russia;Sochi;Krasnodar;Russia;Sochi;Krasnodar
13585;Крымск;Прохладный;1.4333333333333331;train;44.9295889;37.9880177;43.7590017;44.0103981;59595.0;57370.0;(37.9880177, 44.9295889);(44.0103981, 43.7590017);Russia;Krymskiy;Krasnodar;Russia;;Kabardino-Balkar
13586;Сальск;Оренбург;1.9;train;46.476669;41.541008;51.767452;55.097118;20663.0;61312.0;(41.541008, 46.476669);(55.097118, 51.767452);Russia;Sal'skiy;Rostov;Russia;Orenburg;Orenburg
13587;Красноярск;Озеро-Карачинское;1.5;train;56.0090968;92.8725147;55.3342342;76.9433418;1507.0;2180.0;(92.8725147, 56.0090968);(76.9433418, 55.3342342);Russia;Krasnojarsk;Krasnoyarsk;Russia;Chanovskiy;Novosibirsk
13588;Новокузнецк;Курган;1.9;train;53.757607;87.136101;55.51707765;65.4590658;47974.0;547885.0;(87.136101, 53.757607);(65.4590658, 55.51707765);Russia;;Kemerovo;Russia;Ketovskiy;Kurgan
13589;Улан-Удэ;Братск;2.2;train;51.8357841;107.5839105;56.1517085;101.6334907;246348.0;431922.0;(107.5839105, 51.8357841);(101.6334907, 56.1517085);Russia;Ulan-Ude;Buryat;Russia;Bratsk;Irkutsk
13590;Инза;Лукоянов;1.3;train;53.8579402;46.3573236;55.034821;44.492725;14949.0;18547.0;(46.3573236, 53.8579402);(44.492725, 55.034821);Russia;;Ulyanovsk;Russia;;Nizhny Novgorod
13591;Микунь;Саранск;1.5333333333333334;train;62.358238;50.08218;54.18671;45.18383;318841.0;10732.0;(50.08218, 62.358238);(45.18383, 54.18671);Russia;;Komi;Russia;Saransk;Mordovia
13592;Пермь;Байкальск;2.2;train;58.014965;56.246723;51.522598;104.149071;13589.0;1000679.0;(56.246723, 58.014965);(104.149071, 51.522598);Russia;Perm';Perm;Russia;Slyudyansky District;Irkutsk
13593;Каменск-Шахтинский;Невинномысск;2.1333333333333333;train;48.3210807;40.2650679;44.6245814;41.9475941;118351.0;95306.0;(40.2650679, 48.3210807);(41.9475941, 44.6245814);Russia;Kamensk-Shakhtinskiy;Rostov;Russia;;Stavropol
13594;Сочи;Миасс;1.4666666666666666;train;43.5854823;39.723109;55.065304;60.108337;151812.0;343285.0;(39.723109, 43.5854823);(60.108337, 55.065304);Russia;Sochi;Krasnodar;Russia;Miass;Chelyabinsk
13595;Липецк;Шахты;1.7666666666666666;train;52.6041877;39.5936899;47.7119167;40.2115699;240152.0;46798.0;(39.5936899, 52.6041877);(40.2115699, 47.7119167);Russia;;Lipetsk;Russia;Shakhty;Rostov
13596;Ноябрьск;Ноябрьск;2.1;train;63.2002917;75.4475807;63.2002917;75.4475807;110572.0;110572.0;(75.4475807, 63.2002917);(75.4475807, 63.2002917);Russia;Purovskiy;Yamalo-Nenets;Russia;Purovskiy;Yamalo-Nenets
13597;Воронеж;Курган;1.6666666666666667;train;51.6605982;39.2005858;55.51707765;65.4590658;47974.0;19738.0;(39.2005858, 51.6605982);(65.4590658, 55.51707765);Russia;Voronezh;Voronezh;Russia;Ketovskiy;Kurgan
13598;Канаш;Нижний Новгород;2.2666666666666666;train;55.5148161;47.49863072;56.328571;44.003506;1250615.0;45608.0;(47.49863072, 55.5148161);(44.003506, 56.328571);Russia;;Chuvash;Russia;Nizhniy Novgorod;Nizhny Novgorod
13599;Москва;Зима;1.4;train;55.4792046;37.3273304;53.928402;102.052727;32522.0;11514330.0;(37.3273304, 55.4792046);(102.052727, 53.928402);Russia;Podolsky;Moscow City;Russia;;Irkutsk
13600;Удомля;Иваново;1.4333333333333331;train;57.877998;35.0042;56.9984452;40.9737394;409277.0;31048.0;(35.0042, 57.877998);(40.9737394, 56.9984452);Russia;;Tver;Russia;Ivanovo;Ivanovo
13601;Известковый;Благовещенск;1.0;train;65.2239948;145.6607722;50.290527;127.527161;214397.0;1536.0;(145.6607722, 65.2239948);(127.527161, 50.290527);Russia;Momskiy;Sakha;Russia;Blagoveshchenskiy;Amur
13602;Лиски;Каменск-Шахтинский;1.9;train;50.982079;39.496941;48.3210807;40.2650679;95306.0;55864.0;(39.496941, 50.982079);(40.2650679, 48.3210807);Russia;Liski;Voronezh;Russia;Kamensk-Shakhtinskiy;Rostov
13603;Новосибирск;Ярцево;0.9666666666666668;train;55.0282171;82.9234509;55.0662279;32.6883609;47853.0;30250.0;(82.9234509, 55.0282171);(32.6883609, 55.0662279);Russia;Novosibirsk;Novosibirsk;Russia;Yartsevskiy;Smolensk
13604;Курск;Кандалакша;1.6333333333333333;train;51.739433;36.179604;67.151442;32.4130551;35659.0;7721.0;(36.179604, 51.739433);(32.4130551, 67.151442);Russia;Kursk;Kursk;Russia;;Murmansk
13605;Тверь;Полярные Зори;2.2;train;56.858675;35.9208284;67.374084;32.495792;15106.0;403726.0;(35.9208284, 56.858675);(32.495792, 67.374084);Russia;Tver';Tver;Russia;Apatity;Murmansk
13606;Изобильный;Сочи;1.1333333333333333;train;45.3740796;41.7121154;43.5854823;39.723109;343285.0;40546.0;(41.7121154, 45.3740796);(39.723109, 43.5854823);Russia;;Stavropol;Russia;Sochi;Krasnodar
13607;Вологда;Тихвин;1.4666666666666666;train;59.218876;39.893276;59.644323;33.5418624;58843.0;301642.0;(39.893276, 59.218876);(33.5418624, 59.644323);Russia;Vologodskiy;Vologda;Russia;Tikhvinskiy;Leningrad
13608;Тверь;Армавир;1.1;train;56.858675;35.9208284;44.9993585;41.1294061;188897.0;403726.0;(35.9208284, 56.858675);(41.1294061, 44.9993585);Russia;Tver';Tver;Russia;Armavir;Krasnodar
13609;Рыбинск;Бежецк;2.2666666666666666;train;58.050373;38.834637;57.781357;36.692535;24517.0;10683.0;(38.834637, 58.050373);(36.692535, 57.781357);Russia;Rybinsky District;Yaroslavl;Russia;;Tver
13610;Ноябрьск;Миасс;1.2;train;63.2002917;75.4475807;55.065304;60.108337;151812.0;110572.0;(75.4475807, 63.2002917);(60.108337, 55.065304);Russia;Purovskiy;Yamalo-Nenets;Russia;Miass;Chelyabinsk
13611;Миллерово;Воронеж;1.5;train;48.9196264;40.391854;51.6605982;39.2005858;19738.0;36493.0;(40.391854, 48.9196264);(39.2005858, 51.6605982);Russia;Millerovskiy;Rostov;Russia;Voronezh;Voronezh
13612;Балашов;Россошь;1.8333333333333333;train;51.537084;43.1717621;50.1961874;39.5764857;62865.0;82222.0;(43.1717621, 51.537084);(39.5764857, 50.1961874);Russia;;Saratov;Russia;Rossoshanskiy;Voronezh
13613;Поворино;Михайлов;1.4;train;51.199276;42.24094;54.230217;39.027538;59153.0;17692.0;(42.24094, 51.199276);(39.027538, 54.230217);Russia;;Voronezh;Russia;;Ryazan
13614;Юрьев-Польский;Кинешма;1.3;train;56.4971948;39.67864;57.4431;42.1400999;88113.0;19588.0;(39.67864, 56.4971948);(42.1400999, 57.4431);Russia;Yur'ev-Pol'skiy;Vladimir;Russia;;Ivanovo
13615;Артышта;Абакан;2.066666666666667;train;54.116268;86.270058;53.7209024;91.442435;165183.0;263.0;(86.270058, 54.116268);(91.442435, 53.7209024);Russia;Krasnobrodskiy;Kemerovo;Russia;Abakan;Khakassia
13616;Вихоревка;Екатеринбург;1.1;train;56.124722;101.171951;56.839104;60.60825;1377738.0;22528.0;(101.171951, 56.124722);(60.60825, 56.839104);Russia;Bratsky District;Irkutsk;Russia;Ekaterinburg;Sverdlovsk
13617;Самара;Богданович;1.2333333333333334;train;53.198627;50.113987;56.7683407;62.0520774;31752.0;1164900.0;(50.113987, 53.198627);(62.0520774, 56.7683407);Russia;Samara;Samara;Russia;;Sverdlovsk
13618;Рязань;Красный Сулин;1.8333333333333333;train;54.6295687;39.7425039;47.891552;40.071899;40866.0;525062.0;(39.7425039, 54.6295687);(40.071899, 47.891552);Russia;Ryazan';Ryazan;Russia;;Rostov
13619;Барабинск;Пермь;1.0333333333333334;train;55.3567611;78.350348;58.014965;56.246723;1000679.0;30250.0;(78.350348, 55.3567611);(56.246723, 58.014965);Russia;;Novosibirsk;Russia;Perm';Perm
13620;Ярославль;Тольятти;1.0666666666666669;train;57.64955255;39.87485827;53.51495;49.407574;719484.0;591486.0;(39.87485827, 57.64955255);(49.407574, 53.51495);Russia;Yaroslavskiy;Yaroslavl;Russia;Stavropol'skiy;Samara
13621;Кореновск;Пролетарск;1.4;train;45.4635863;39.4487565;46.700161;41.724079;20267.0;41179.0;(39.4487565, 45.4635863);(41.724079, 46.700161);Russia;;Krasnodar;Russia;;Rostov
13622;Ангарск;Шилка;1.9666666666666663;train;52.5311117;103.8826109;51.851639;116.025894;13947.0;233765.0;(103.8826109, 52.5311117);(116.025894, 51.851639);Russia;Angarskiy;Irkutsk;Russia;Shilkinsky District;Zabaykalsky
13623;Пыть-Ях;Канаш;2.1;train;60.755116;72.839981;55.5148161;47.49863072;45608.0;41453.0;(72.839981, 60.755116);(47.49863072, 55.5148161);Russia;Nefteyuganskiy;Khanty-Mansi;Russia;;Chuvash
13624;Пикалёво;Екатеринбург;2.2333333333333334;train;59.5129787;34.1773573;56.839104;60.60825;1377738.0;19981.0;(34.1773573, 59.5129787);(60.60825, 56.839104);Russia;Boksitogorskiy;Leningrad;Russia;Ekaterinburg;Sverdlovsk
13625;Пермь;Ишим;1.5;train;58.014965;56.246723;56.110912;69.473366;66259.0;1000679.0;(56.246723, 58.014965);(69.473366, 56.110912);Russia;Perm';Perm;Russia;;Tyumen
13626;Красноуфимск;Нижневартовск;1.7;train;56.604538;57.771313;60.9339411;76.5814274;251860.0;39765.0;(57.771313, 56.604538);(76.5814274, 60.9339411);Russia;;Sverdlovsk;Russia;;Khanty-Mansi
13627;Забайкальск;Иркутск;1.2;train;49.644653;117.329025;52.289597;104.280586;6751.0;12536.0;(117.329025, 49.644653);(104.280586, 52.289597);Russia;;Zabaykalsky;Russia;Irkutsk;Irkutsk
13628;Ковров;Югорск;1.2666666666666666;train;56.3553861;41.31699298;61.3149709;63.3315999;34066.0;145492.0;(41.31699298, 56.3553861);(63.3315999, 61.3149709);Russia;Kovrov;Vladimir;Russia;Jugorsk;Khanty-Mansi
13629;Кизилюрт;Ртищево;1.1333333333333333;train;43.1999049;46.8713343;52.259884;43.787853;41295.0;36187.0;(46.8713343, 43.1999049);(43.787853, 52.259884);Russia;;Dagestan;Russia;;Saratov
13630;Кропоткин;Буинск;2.033333333333333;train;45.4344413;40.5750274;54.9722866;48.2928964;20342.0;80743.0;(40.5750274, 45.4344413);(48.2928964, 54.9722866);Russia;;Krasnodar;Russia;Buinsky District;Tatarstan
13631;Сочи;Тула;1.8666666666666667;train;43.5854823;39.723109;54.1942;37.6165;501129.0;343285.0;(39.723109, 43.5854823);(37.6165, 54.1942);Russia;Sochi;Krasnodar;Russia;Tula;Tula
13632;Тихорецк;Невинномысск;2.066666666666667;train;45.854679;40.128124;44.6245814;41.9475941;118351.0;61825.0;(40.128124, 45.854679);(41.9475941, 44.6245814);Russia;;Krasnodar;Russia;;Stavropol
13633;Тобольск;Кувандык;1.0333333333333334;train;58.1998048;68.2512924;51.478756;57.350796;26176.0;99698.0;(68.2512924, 58.1998048);(57.350796, 51.478756);Russia;;Tyumen;Russia;;Orenburg
13634;Вятские Поляны;Ижевск;2.0;train;56.2229946;51.0749038;56.866557;53.2094166;628117.0;35159.0;(51.0749038, 56.2229946);(53.2094166, 56.866557);Russia;;Kirov;Russia;Izhevsk;Udmurt
13635;Балашов;Воркута;1.3666666666666667;train;51.537084;43.1717621;67.494957;64.0401;70551.0;82222.0;(43.1717621, 51.537084);(64.0401, 67.494957);Russia;;Saratov;Russia;Vorkuta;Komi
13636;Лиски;Кореновск;1.3333333333333333;train;50.982079;39.496941;45.4635863;39.4487565;41179.0;55864.0;(39.496941, 50.982079);(39.4487565, 45.4635863);Russia;Liski;Voronezh;Russia;;Krasnodar
13637;Зеленодольск;Пенза;2.2;train;55.8477605;48.5097031;53.200001;45.0;519592.0;97651.0;(48.5097031, 55.8477605);(45.0, 53.200001);Russia;Zelenodol'skiy;Tatarstan;Russia;Penza;Penza
13638;Петухово;Курган;1.7666666666666666;train;55.064663;67.887154;55.51707765;65.4590658;47974.0;11291.0;(67.887154, 55.064663);(65.4590658, 55.51707765);Russia;Petukhovskiy;Kurgan;Russia;Ketovskiy;Kurgan
13639;Ковров;Тольятти;2.2666666666666666;train;56.3553861;41.31699298;53.51495;49.407574;719484.0;145492.0;(41.31699298, 56.3553861);(49.407574, 53.51495);Russia;Kovrov;Vladimir;Russia;Stavropol'skiy;Samara
